id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,host_id
28385634,Best View of Lake Ontario,Mimico (includes Humber Bay Shores),43.62139,-79.48149,Private room in rental unit,Private room,2,1.0,1.0,45.0,28,1125,,,,,,,,False,21091617
28387348,Toronto Room for Female Guest,Bay Street Corridor,43.65367,-79.38289,Private room in rental unit,Private room,1,1.0,1.0,160.0,28,1125,,,,,,,,False,214314596
28390381,2 bedroom semi Danforth East,Greenwood-Coxwell,43.68254,-79.32496,Entire residential home,Entire home/apt,3,2.0,2.0,86.0,28,31,4.77,4.85,4.77,4.85,4.87,4.79,4.75,False,214338445
28392597,Cosy room in downtown Toronto condo with parking,North St.James Town,43.67182,-79.37724,Private room in condo,Private room,2,1.0,1.0,70.0,28,1125,,,,,,,,False,8057983
28407810,Beaches & Craft Beer:  Family Holiday Home,The Beaches,43.67138,-79.31023,Entire home,Entire home/apt,5,2.0,2.0,105.0,28,1125,4.5,5.0,5.0,5.0,5.0,4.0,5.0,False,30493990
28409061,Bright Modern Tranquility - A place to call home,Leaside-Bennington,43.707462,-79.368759,Entire residential home,Entire home/apt,6,3.0,3.0,340.0,3,30,5.0,5.0,5.0,5.0,5.0,5.0,4.88,False,203105323
28409753,Gorgeous new renovation in heart of Roncesvalles,Roncesvalles,43.64376,-79.44215,Entire home,Entire home/apt,6,3.0,3.0,250.0,30,30,,,,,,,,True,46213442
28410339,Studio in King St. West Boutique Condo,Waterfront Communities-The Island,43.64405,-79.39968,Entire condo,Entire home/apt,2,,1.0,150.0,28,1125,,,,,,,,False,21020394
28411992,Luxury high rise condo in heart of DOWNTOWN,Cabbagetown-South St.James Town,43.66585,-79.37549,Entire rental unit,Entire home/apt,3,1.0,2.0,115.0,28,1125,4.92,5.0,4.76,4.84,4.96,4.96,4.92,False,16423882
28413493,Exquisite 3 bedroom condo with easy access to 401.,St.Andrew-Windfields,43.74907,-79.40607,Entire condominium (condo),Entire home/apt,6,3.0,2.0,100.0,180,360,5.0,4.75,5.0,5.0,5.0,5.0,5.0,False,86775826
28422234,81-05/ private room on the main floor.,Don Valley Village,43.78915,-79.36581,Private room in home,Private room,2,1.0,1.0,68.0,28,90,,,,,,,,True,139762710
28427270,Temple Stay at Zen Buddhist Temple (Guest Room),Humewood-Cedarvale,43.68404,-79.42049,Private room in home,Private room,1,1.0,1.0,60.0,28,1125,5.0,5.0,5.0,5.0,4.71,4.86,5.0,True,182502138
28430835,2 BR Trendy Liberty Village Condo w/ Free Parking,Niagara,43.63745,-79.41391,Entire condo,Entire home/apt,6,2.0,3.0,278.0,2,1125,4.79,4.85,4.68,4.94,4.91,5.0,4.65,False,21053214
28432273,Loft Living in Little Italy,Trinity-Bellwoods,43.65316,-79.42577,Entire loft,Entire home/apt,4,2.0,2.0,210.0,30,1125,,,,,,,,False,77511468
28432650,Colorful Condo by Scotiabank Arena w/ Unreal View,Waterfront Communities-The Island,43.64292,-79.37783,Entire rental unit,Entire home/apt,2,1.0,1.0,89.0,28,1125,4.96,4.94,4.9,4.88,4.98,5.0,4.84,False,151184252
28443226,Central Luxury Large bedroom with large terrace,Annex,43.67806,-79.39625,Private room in home,Private room,2,1.0,1.0,8617.0,28,1125,4.78,4.78,4.67,4.67,4.67,4.89,4.33,False,44964154
28454136,Luxurious Downtown area Condo,Yonge-St.Clair,43.68569,-79.40038,Entire condo,Entire home/apt,2,1.0,1.0,140.0,28,1125,5.0,5.0,5.0,5.0,5.0,5.0,4.0,False,180616242
28456515,Hommy Condo + Balcony next2 CNTower/Rogers,Waterfront Communities-The Island,43.64108,-79.39602,Entire condominium (condo),Entire home/apt,3,1.0,3.0,120.0,28,128,4.81,4.9,4.86,4.86,4.95,5.0,4.86,False,63880664
28464074,Private Bathroom (RM #3)-@Trinity Park Queen west,Trinity-Bellwoods,43.64978,-79.4238,Private room in residential home,Private room,2,1.0,1.0,60.0,1,1125,4.68,4.95,4.77,4.82,4.91,4.82,4.7,True,214712583
28465163,New Designer Guest Suite with Private Entrance,Willowdale East,43.76625,-79.40629,Entire guest suite,Entire home/apt,2,1.0,2.0,129.0,30,45,5.0,5.0,5.0,5.0,5.0,4.93,4.93,False,214876581
28467555,Private Bathroom (RM #1) -@Trinity Park/Queen West,Trinity-Bellwoods,43.64915,-79.42337,Private room in residential home,Private room,2,1.0,1.0,60.0,1,1125,4.74,4.87,4.72,4.88,4.88,4.87,4.74,True,214712583
28467680,Private Bathroom (RM #2)-@Trinity Park/Queen West,Trinity-Bellwoods,43.64993,-79.42365,Private room in residential home,Private room,2,1.0,1.0,59.0,1,1125,4.74,4.76,4.78,4.93,4.91,4.81,4.76,True,214712583
28468024,great place to experience,Wexford/Maryvale,43.73374,-79.29648,Private room in residential home,Private room,2,1.0,2.0,56.0,28,30,4.0,4.0,3.5,4.0,4.0,4.0,3.75,False,212135158
28469817,Toronto Multi-unit building,Dorset Park,43.77287,-79.28386,Private room in rental unit,Private room,1,1.0,1.0,340.0,28,1125,0.0,,,,,,,False,101391892
28480015,City views from your bedroom,South Parkdale,43.63503,-79.42757,Private room in townhouse,Private room,2,1.0,1.0,75.0,28,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,62531705
28483553,Beautiful Modern Condo w/Stunning Views & Parking!,Mount Pleasant West,43.71216,-79.39421,Entire condominium (condo),Entire home/apt,4,2.0,2.0,394.0,28,365,4.69,4.81,4.56,4.5,4.88,4.81,4.5,False,93376913
28486449,Luxurious 2bed condo lake view underground parking,Birchcliffe-Cliffside,43.70568,-79.25226,Entire condominium (condo),Entire home/apt,5,2.0,2.0,119.0,28,90,4.93,4.97,4.86,4.92,4.99,4.81,4.88,False,212266660
28489106,Chic Urban Home!  Private 2nd FL Bedroom & Ensuite,North St.James Town,43.67161,-79.37689,Private room in townhouse,Private room,2,1.0,1.0,73.0,29,99,4.94,4.89,4.94,4.89,4.89,4.94,4.94,False,91808079
28489577,LH Private basement room for two,Humber Heights-Westmount,43.69863,-79.52916,Private room in home,Private room,2,1.0,1.0,28.0,28,1125,4.44,4.44,3.89,4.89,5.0,4.67,4.56,False,106039324
28493313,Modern North york Condominium,Banbury-Don Mills,43.73108,-79.3316,Entire condo,Entire home/apt,2,1.0,1.0,110.0,28,1125,5.0,4.88,5.0,5.0,5.0,4.88,5.0,True,215078633
28511099,Spacious 2 Level Victorian House with Lake View,South Parkdale,43.63432,-79.43012,Entire home,Entire home/apt,10,2.0,3.0,99.0,28,1125,4.24,4.53,4.32,4.82,4.5,4.71,4.47,False,2445376
28511909,FULLY LOADED just outside Toronto core,Caledonia-Fairbank,43.684,-79.45941,Entire bungalow,Entire home/apt,5,2.0,2.0,53.0,28,1125,4.86,4.57,5.0,4.57,4.71,4.86,4.71,True,16749221
28522785,Room with a view,Forest Hill North,43.70399,-79.43913,Private room in rental unit,Private room,1,1.0,1.0,35.0,28,1125,4.83,4.83,5.0,4.67,5.0,4.83,4.83,False,155131829
28536553,Bright and Beautiful Room in a Prime Time Location,Niagara,43.64472,-79.40305,Private room in residential home,Private room,2,1.0,1.0,58.0,28,1125,4.69,4.78,4.61,4.86,4.87,4.83,4.73,True,83307611
28538102,Stepping Stones Family Friendly One Bedroom,Rexdale-Kipling,43.71977,-79.56621,Entire guest suite,Entire home/apt,2,1.0,1.0,80.0,1,14,4.9,5.0,4.97,4.97,4.93,4.93,4.93,False,25955046
28540945,Downtown Rosedale Subway cozy private room,Annex,43.67804,-79.39624,Private room in home,Private room,2,1.0,1.0,7105.0,28,1125,4.42,4.65,4.8,4.95,4.95,4.9,4.8,False,44964154
28542323,Elegant room in Scarborough/Toronto,Agincourt North,43.80456,-79.26989,Private room in home,Private room,2,1.0,1.0,65.0,28,40,,,,,,,,True,203505081
28559453,Cute bedroom,Niagara,43.64341,-79.40596,Private room in rental unit,Private room,2,1.0,1.0,119.0,28,90,4.94,4.97,4.87,4.95,4.98,4.81,4.86,False,26247222
28559859,Double bed. Private room. Central. Buses nearby.,Guildwood,43.7459,-79.2088,Private room in townhouse,Private room,2,1.0,1.0,49.0,2,1125,4.81,4.83,4.76,4.95,4.79,4.79,4.69,True,71594994
28561402,Leslieville 2,South Riverdale,43.66815,-79.33671,Entire rental unit,Entire home/apt,2,1.0,1.0,88.0,100,1125,4.6,4.93,4.87,4.87,5.0,4.87,4.8,True,6789696
28576993,Beautiful 1BR w CN Tower in backdrop *30% OFF*,Waterfront Communities-The Island,43.63881,-79.38226,Entire condo,Entire home/apt,4,1.0,2.0,109.0,28,1125,4.72,4.98,4.77,4.55,4.92,4.98,4.85,False,32544859
28578119,Cozy Entire Apartment In York village,York University Heights,43.76367,-79.50359,Entire rental unit,Entire home/apt,4,1.0,1.0,130.0,2,1125,4.74,4.84,4.32,4.79,4.74,4.74,4.63,True,208051256
28580118,Cozy in Christie Pits,Dovercourt-Wallace Emerson-Junction,43.66957,-79.42232,Entire rental unit,Entire home/apt,1,,1.0,112.0,28,120,4.86,4.9,4.89,4.99,4.98,4.85,4.81,False,184403681
28601319,Toronto Condominium,Moss Park,43.65499,-79.37194,Entire condominium (condo),Entire home/apt,2,1.0,1.0,300.0,28,1125,5.0,5.0,5.0,5.0,5.0,4.75,5.0,False,58340445
28606469,Cabbagetown Hideaway,Cabbagetown-South St.James Town,43.67188,-79.36976,Entire rental unit,Entire home/apt,2,1.0,1.0,79.0,28,1125,4.91,5.0,5.0,4.91,5.0,4.82,4.82,True,163507034
28610662,"Toronto Apartment,one female only,min stay 30 days",Bayview Village,43.76698,-79.37073,Private room in rental unit,Private room,1,1.0,1.0,45.0,30,90,4.75,5.0,5.0,4.88,4.88,4.88,5.0,True,77554270
28610881,"3 Bedroom, 2 floor house @ CN TOWER",Waterfront Communities-The Island,43.64611,-79.39274,Entire residential home,Entire home/apt,6,3.0,4.0,214.0,2,1125,4.65,4.59,4.41,5.0,4.88,4.94,4.76,False,2929374
28611654,1 bedroom in designer home - longer stays only,St.Andrew-Windfields,43.74807,-79.38415,Private room in residential home,Private room,1,1.0,1.0,75.0,90,1125,5.0,5.0,4.0,5.0,5.0,5.0,4.5,False,27130432
28615622,Amazing furnished clean home Free parking + Wifi,Newtonbrook West,43.78592,-79.42845,Entire bungalow,Entire home/apt,4,2.0,3.0,13000.0,365,366,3.0,3.33,3.33,3.67,3.67,3.33,3.0,False,215966560
28616407,Bright apartment close to the lakeshore,South Parkdale,43.63839,-79.43879,Entire rental unit,Entire home/apt,2,1.0,1.0,100.0,28,1125,5.0,5.0,5.0,4.83,5.0,5.0,5.0,False,4864150
28622931,Beautiful & Bright 3BR Duplex in Hillcrest Village,Wychwood,43.67968,-79.42394,Entire residential home,Entire home/apt,5,3.0,3.0,140.0,28,365,4.8,4.65,4.63,4.83,4.68,4.7,4.73,False,216002025
28631655,Cozy 2 Bedroom Home Easy Commute Down Town!,Corso Italia-Davenport,43.67496,-79.4465,Entire rental unit,Entire home/apt,2,2.0,2.0,130.0,28,365,,,,,,,,False,5960937
28633724,KEWBEACH WATERFRONT 2BR APTw FreeParking! A+VIEWS!,The Beaches,43.66709,-79.30291,Entire guest suite,Entire home/apt,4,2.0,2.0,149.0,28,1125,4.96,4.95,4.88,4.98,4.98,4.96,4.9,False,187693675
28643925,luxury Condo near CN tower,Waterfront Communities-The Island,43.63926,-79.39872,Entire condo,Entire home/apt,4,1.0,1.0,650.0,28,1125,5.0,4.0,5.0,5.0,5.0,5.0,5.0,False,215117675
28644148,Lower Level Studio Unit Sheppard&Leslie,Don Valley Village,43.77737,-79.36223,Entire guest suite,Entire home/apt,2,1.0,1.0,800.0,28,1125,4.94,5.0,4.94,4.97,5.0,4.84,4.78,False,76420708
28661847,"Modern High-rise, Heart of Downtown",Waterfront Communities-The Island,43.64038,-79.39734,Private room in condo,Private room,2,1.0,1.0,200.0,28,30,4.57,4.57,4.64,4.5,4.79,4.57,4.29,False,43087418
28667162,The perfect room,North St.James Town,43.66747,-79.37694,Private room in condominium (condo),Private room,2,1.0,1.0,82.0,1,14,4.92,4.89,4.9,4.91,4.95,4.92,4.85,False,78317955
28671530,Feel Like Home In Toronto,Birchcliffe-Cliffside,43.70498,-79.252,Entire condo,Entire home/apt,8,4.0,4.0,180.0,28,180,4.92,5.0,4.83,4.92,5.0,4.58,4.92,False,216270806
28686819,Charming Newly Renovated 2 bedroom Apartment,Corso Italia-Davenport,43.67509,-79.44672,Entire rental unit,Entire home/apt,2,2.0,2.0,119.0,28,365,4.57,4.71,4.86,4.86,4.71,4.86,4.57,False,5960937
28688997,"Rare sunny, stylish condo in heart of King West",Waterfront Communities-The Island,43.64522,-79.39796,Entire condominium (condo),Entire home/apt,2,1.0,1.0,185.0,28,120,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,66761120
28691160,Mid-Century Modern Queen Street West Apartment,South Parkdale,43.64035,-79.43526,Entire rental unit,Entire home/apt,6,3.0,3.0,259.0,2,30,4.87,4.94,4.94,5.0,5.0,4.63,4.94,False,216448628
28691324,温馨小屋,Lansing-Westgate,43.754,-79.42042,Private room in villa,Private room,2,1.0,1.0,45.0,28,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,201152677
28692447,"Private bedroom 2, 7minutes walk to Subway Station",Willowdale East,43.77194,-79.40676,Private room in residential home,Private room,2,1.0,1.0,53.0,1,1125,4.69,4.88,4.84,4.97,4.88,4.95,4.71,True,214030250
28692707,Toronto basement apartment,Maple Leaf,43.70878,-79.487,Entire guest suite,Entire home/apt,2,1.0,1.0,70.0,2,60,4.53,4.74,4.68,4.74,4.84,4.89,4.53,False,165124060
28693262,In the Heart of Downtown,Cabbagetown-South St.James Town,43.66608,-79.37265,Private room in townhouse,Private room,2,1.0,1.0,60.0,28,28,4.88,4.91,4.93,4.93,4.98,4.86,4.91,False,742705
28696543,"Full new luxury condo, 1 bedroom and 1 bathroom.",Waterfront Communities-The Island,43.64062,-79.3788,Entire rental unit,Entire home/apt,2,1.0,1.0,129.0,28,180,4.93,5.0,5.0,4.79,4.93,5.0,4.93,False,216463249
28699804,"Cozy new entire 1 BR apt in Leslieville, free wifi",South Riverdale,43.66345,-79.34467,Entire rental unit,Entire home/apt,2,1.0,1.0,68.0,28,1125,4.33,5.0,4.67,5.0,5.0,5.0,4.67,False,8629878
28700496,Luxury Toronto Condo | 2+2 @ Scotiabank Arena,Waterfront Communities-The Island,43.64288,-79.38062,Entire condominium (condo),Entire home/apt,4,2.0,2.0,284.0,1,1125,4.96,4.96,4.96,4.83,4.96,5.0,4.91,False,43127944
28714868,Privacy second floor 2 bedroom with packing. In North York,Downsview-Roding-CFB,43.72917,-79.46954,Entire rental unit,Entire home/apt,5,2.0,2.0,120.0,28,1125,4.82,4.84,4.73,4.8,4.82,4.67,4.69,True,135539222
28716646,"Toronto Apartment, Junction Area, No Host Fees",Junction Area,43.66616,-79.46002,Entire rental unit,Entire home/apt,2,1.0,1.0,78.0,2,31,4.75,4.89,4.73,4.89,4.89,4.67,4.85,True,45313862
28729217,The perfect home base for family day fun.,South Parkdale,43.64003,-79.42813,Entire condo,Entire home/apt,4,2.0,2.0,189.0,28,1125,4.94,5.0,4.78,5.0,5.0,4.78,4.72,True,216700931
28732614,Guest Apartment in Quiet Ravine Retreat,Lansing-Westgate,43.76093,-79.4291,Entire guest suite,Entire home/apt,3,1.0,1.0,140.0,4,1125,4.95,5.0,5.0,5.0,5.0,4.94,5.0,False,72195953
28736858,Elegant And Spacious Queen West Condo,Little Portugal,43.64094,-79.42268,Entire condo,Entire home/apt,4,2.0,2.0,100.0,28,1125,4.88,5.0,5.0,4.88,5.0,4.63,4.75,False,64917595
28737470,Entire apartment by Yonge and Finch/TTC/Parking,Willowdale West,43.77457,-79.41429,Entire condo,Entire home/apt,4,2.0,2.0,85.0,28,1125,4.79,4.93,4.36,5.0,5.0,5.0,4.79,False,190836549
28738941,Modern Advantage in East York,Thorncliffe Park,43.70285,-79.34839,Entire condo,Entire home/apt,3,1.0,1.0,90.0,28,1125,4.5,4.5,3.5,4.0,4.5,4.5,5.0,True,63006813
28753641,Howell Budget Stay (Room 05),Malvern,43.79936,-79.22065,Private room in bungalow,Private room,1,1.0,1.0,49.0,28,180,4.71,4.57,4.71,5.0,4.86,4.71,4.57,False,25278998
28758429,★zZz Modern 2BR 2BA★Prime Downtown Waterfront+Prkg,Waterfront Communities-The Island,43.64136,-79.38123,Entire condo,Entire home/apt,4,2.0,2.0,209.0,3,1125,4.83,4.82,4.9,4.82,4.94,4.96,4.85,False,61713393
28759925,Stunning room in modern condo - Central Location,Englemount-Lawrence,43.72352,-79.43098,Private room in condominium (condo),Private room,2,1.0,1.0,70.0,28,30,5.0,5.0,5.0,5.0,5.0,4.78,4.89,False,207102225
28760351,Stunning Lakeview In the heart of TO w/ Free PKG,Waterfront Communities-The Island,43.64255,-79.38262,Entire condominium (condo),Entire home/apt,4,1.0,2.0,200.0,28,1125,4.86,4.91,4.84,4.84,4.92,4.95,4.78,False,216940957
28761650,Ideal for single female Privatebasement Apartment,Woburn,43.76153,-79.23254,Private room in bungalow,Private room,1,1.0,1.0,60.0,28,1125,,,,,,,,False,156865856
28761823,1. Comfortable and warm room for stay,Downsview-Roding-CFB,43.73367,-79.48652,Private room in bungalow,Private room,1,1.0,1.0,40.0,14,1125,4.91,5.0,4.91,5.0,5.0,4.82,4.82,False,216943549
28762212,"Cozy 3BR 2Bth Lower Suite, 1min to 401, 404&DVP",Tam O'Shanter-Sullivan,43.77254,-79.31705,Entire guest suite,Entire home/apt,6,3.0,4.0,149.0,2,1125,4.91,4.9,4.78,4.98,4.99,4.94,4.82,True,66042142
28762946,Cozy Studio in Yorkville - Sleeps 2,Bay Street Corridor,43.66802,-79.38794,Entire condo,Entire home/apt,2,1.0,1.0,245.0,28,1125,4.16,4.28,4.24,4.4,4.76,4.92,4.32,False,215884209
28763000,Room 1-1（High speed internet been updated）,Newtonbrook East,43.78428,-79.41361,Private room in residential home,Private room,1,1.0,1.0,49.0,2,1125,4.54,4.54,4.46,4.54,4.46,4.46,4.54,False,96731289
28763650,Single Room for Rent,Agincourt North,43.80193,-79.27837,Private room in guest suite,Private room,1,1.0,1.0,79.0,28,30,,,,,,,,False,216967793
28764088,Howell Budget Stay (Room 06),Malvern,43.7988,-79.22271,Private room in bungalow,Private room,1,,1.0,45.0,28,365,5.0,4.78,4.78,5.0,4.78,4.67,4.22,False,25278998
28772134,Howell Budget Stay (Room 07),Malvern,43.79902,-79.22264,Private room in bungalow,Private room,1,,1.0,50.0,28,365,4.5,4.75,4.75,4.88,4.88,4.25,4.75,False,25278998
28776748,2 Bedroom in northyork.  Near Keele   & Wilson .,Downsview-Roding-CFB,43.7314,-79.47016,Entire rental unit,Entire home/apt,4,2.0,2.0,157.0,28,1125,4.58,4.68,4.58,4.79,4.58,4.74,4.63,True,135539222
28777271,Cozy beaches studio to be your home in Toronto,The Beaches,43.67288,-79.30779,Private room in rental unit,Private room,2,1.0,1.0,90.0,28,90,5.0,5.0,4.86,5.0,5.0,4.86,4.86,False,13948434
28781241,Toronto Yonge/Lakeshore Condo,Waterfront Communities-The Island,43.64375,-79.37553,Entire condo,Entire home/apt,3,2.0,2.0,500.0,28,120,4.4,4.7,4.8,4.85,4.85,4.95,4.8,False,217090890
28784868,Howell Budget Stay (Room 08),Malvern,43.79701,-79.22295,Private room in bungalow,Private room,1,,1.0,50.0,28,365,4.67,4.67,4.33,4.89,5.0,4.0,4.67,False,25278998
28785722,Unit with a Million dollar view,Waterfront Communities-The Island,43.64117,-79.3826,Entire condominium (condo),Entire home/apt,3,1.0,1.0,151.0,28,1125,4.87,4.93,4.8,4.78,4.88,4.97,4.8,False,217125425
28786598,The Annex - Cozy 1 Bedroom Apt. (bright 2nd floor),Annex,43.66769,-79.40848,Entire rental unit,Entire home/apt,2,1.0,1.0,140.0,28,1125,4.72,4.89,4.6,4.96,4.94,4.96,4.79,True,156695326
28808797,Room3&Private bathroom 7Min.walk to Subway Station,Willowdale East,43.77213,-79.40699,Private room in residential home,Private room,2,1.0,1.0,65.0,1,1125,4.63,4.8,4.83,4.89,4.85,4.85,4.64,True,214030250
28813216,Enchanted Bedroom & Sunroom - House by the Park,Dovercourt-Wallace Emerson-Junction,43.66548,-79.42198,Private room in residential home,Private room,1,1.0,1.0,55.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,175697391
28814054,Tranquility Room - House by the Park,Dovercourt-Wallace Emerson-Junction,43.66387,-79.42404,Private room in residential home,Private room,2,1.0,1.0,65.0,28,30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,175697391
28821553,Your Home away from home!,Waterfront Communities-The Island,43.64255,-79.38264,Entire condominium (condo),Entire home/apt,4,1.0,2.0,170.0,28,1125,4.82,4.87,4.82,4.78,4.8,4.96,4.79,False,217125425
28841426,Cozy room Toronto. Easy airport n downtown access.,Yorkdale-Glen Park,43.71627,-79.45417,Private room in condo,Private room,1,1.0,1.0,38.0,28,90,5.0,4.83,5.0,5.0,5.0,4.5,4.67,False,28504497
28846143,Toronto Modern Furnished 4BR House. Etobicoke Area,Islington-City Centre West,43.64906,-79.55931,Entire residential home,Entire home/apt,8,4.0,4.0,439.0,8,1125,4.96,5.0,4.96,4.96,5.0,4.96,4.88,True,16388142
28874381,"Cozy, spacious Toronto apartment in great location",Newtonbrook West,43.78637,-79.43037,Entire rental unit,Entire home/apt,7,2.0,4.0,125.0,28,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,207407995
28886113,Kingi's Art Space/Gallery/Paint by Number Palace.,Keelesdale-Eglinton West,43.68292,-79.4695,Entire loft,Entire home/apt,2,2.0,2.0,189.0,28,1125,4.78,4.78,4.52,5.0,4.85,4.81,4.81,True,4519336
28890267,1 Bedroom Apt (A) -Central/East by Woodbine Subway,Danforth,43.68697,-79.31421,Entire rental unit,Entire home/apt,2,1.0,1.0,70.0,28,1125,4.5,4.5,5.0,5.0,4.75,5.0,5.0,False,77706053
28890464,Toronto Guest Suite,Rockcliffe-Smythe,43.67057,-79.48864,Entire guest suite,Entire home/apt,1,,1.0,17.0,28,1125,,,,,,,,False,217561539
28892787,Quiet & Cozy Suite,Hillcrest Village,43.8133,-79.36264,Private room in townhouse,Private room,1,1.0,1.0,35.0,21,300,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,52970129
28895600,Luxury 1+Den condo steps away from CN Tower & Lake,Waterfront Communities-The Island,43.64508,-79.38996,Entire condominium (condo),Entire home/apt,6,2.0,3.0,343.0,2,1125,4.94,4.91,4.88,4.88,5.0,4.97,4.92,False,38668814
